timestamps,TP9,AF7,AF8,TP10,Right AUX
1741704944.331,314.453,-39.551,-52.246,227.051,0.000
1741704944.335,-1000.000,-83.008,-42.969,-1000.000,0.000
1741704944.339,-1000.000,-60.059,-35.156,-650.391,0.000
1741704944.343,413.574,-13.184,-36.133,910.645,0.000
1741704944.347,999.512,-11.230,-41.992,681.152,0.000
1741704944.350,-567.383,-60.547,-45.898,-994.629,0.000
1741704944.354,-1000.000,-51.270,-35.156,-687.988,0.000
1741704944.358,462.402,-15.137,-27.344,834.961,0.000
1741704944.362,999.512,-28.320,-37.598,999.512,0.000
1741704944.366,168.945,-57.617,-42.969,-187.500,0.000
1741704944.370,-1000.000,-70.801,-38.086,-1000.000,0.000
1741704944.374,-440.918,-50.293,-30.762,-210.938,0.000
1741704944.378,985.352,-17.578,-38.086,999.512,0.000
1741704944.382,994.141,-14.160,-52.734,583.984,0.000
1741704944.386,-471.191,-58.105,-57.617,-970.703,0.000
1741704944.390,-1000.000,-65.430,-48.828,-667.969,0.000
1741704944.393,578.613,-15.625,-46.387,996.582,0.000
1741704944.397,986.816,-13.672,-43.945,614.258,0.000
1741704944.401,-487.305,-51.758,-32.715,-892.578,0.000
1741704944.405,-1000.000,-60.059,-26.855,-1000.000,0.000
1741704944.409,-143.066,-28.809,-32.715,321.777,0.000
1741704944.413,999.512,-9.766,-40.527,920.898,0.000
1741704944.417,-114.258,-47.363,-41.504,-610.352,0.000
1741704944.421,-1000.000,-57.617,-36.621,-1000.000,0.000
1741704944.425,-146.484,-11.230,-29.297,222.656,0.000
1741704944.429,999.512,4.395,-37.109,999.512,0.000
1741704944.432,261.230,-23.438,-43.457,122.070,0.000
1741704944.436,-1000.000,-53.711,-40.039,-1000.000,0.000
1741704944.440,-625.977,-46.875,-36.621,-360.840,0.000
1741704944.444,969.727,-11.230,-32.715,999.512,0.000
1741704944.448,755.859,-17.578,-37.109,387.695,0.000
1741704944.452,-941.895,-51.270,-38.086,-1000.000,0.000
1741704944.456,-750.488,-39.551,-29.297,-426.270,0.000
1741704944.460,999.512,-9.277,-25.879,999.512,0.000
1741704944.464,541.504,-35.156,-33.203,285.645,0.000
1741704944.468,-986.816,-77.148,-38.086,-1000.000,0.000
1741704944.472,-1000.000,-78.125,-29.785,-988.770,0.000
1741704944.475,-962.891,-60.547,-26.367,-944.336,0.000
1741704944.479,-951.172,-59.570,-38.086,-929.199,0.000
1741704944.483,-1000.000,-62.012,-47.363,-1000.000,0.000
1741704944.487,-742.188,-46.875,-34.668,-546.875,0.000
1741704944.491,688.965,-2.441,-22.949,861.328,0.000
1741704944.495,999.512,12.207,-31.738,999.512,0.000
1741704944.499,901.367,-14.648,-42.969,913.086,0.000
1741704944.503,980.957,-29.297,-41.016,978.516,0.000
1741704944.507,900.391,-33.691,-37.598,904.785,0.000
1741704944.511,999.512,-26.367,-35.156,999.512,0.000
1741704944.514,211.426,-49.805,-37.109,169.922,0.000
1741704944.518,-1000.000,-86.914,-35.645,-1000.000,0.000
1741704944.522,-988.281,-79.102,-33.203,-930.176,0.000
1741704944.526,-984.863,-82.031,-39.062,-886.719,0.000
1741704944.530,-933.594,-81.543,-41.504,-941.406,0.000
1741704944.534,-1000.000,-67.383,-36.133,-1000.000,0.000
1741704944.538,-536.133,-46.387,-31.250,-369.141,0.000
1741704944.542,829.102,-3.906,-27.832,943.848,0.000
1741704944.546,999.512,-2.930,-41.016,999.512,0.000
1741704944.550,195.801,-52.246,-47.852,-31.738,0.000
1741704944.554,-1000.000,-78.613,-37.598,-1000.000,0.000
1741704944.557,-270.508,-45.898,-33.691,-56.152,0.000
1741704944.561,999.512,-13.184,-33.203,999.512,0.000
1741704944.565,269.043,-39.551,-38.574,165.527,0.000
1741704944.569,-1000.000,-67.383,-31.250,-1000.000,0.000
1741704944.573,-823.730,-56.152,-18.066,-487.793,0.000
1741704944.577,754.395,-17.090,-18.066,999.512,0.000
1741704944.581,819.336,-15.137,-28.320,455.566,0.000
1741704944.585,-869.141,-57.129,-33.203,-1000.000,0.000
1741704944.589,-927.246,-42.480,-22.949,-546.875,0.000
1741704944.593,727.539,3.418,-24.902,999.512,0.000
1741704944.597,879.395,-10.254,-38.086,532.227,0.000
1741704944.600,-661.133,-63.477,-46.387,-1000.000,0.000
1741704944.604,-1000.000,-62.012,-44.434,-902.832,0.000
1741704944.608,74.707,-16.113,-37.598,494.629,0.000
1741704944.612,999.512,0.488,-40.527,999.512,0.000
1741704944.616,201.172,-42.969,-46.387,-21.484,0.000
1741704944.620,-1000.000,-71.777,-43.945,-1000.000,0.000
1741704944.624,-397.461,-38.574,-41.504,-229.492,0.000
1741704944.628,999.512,-2.930,-43.945,999.512,0.000
1741704944.632,475.098,-25.879,-47.363,248.535,0.000
1741704944.636,-1000.000,-62.012,-49.316,-1000.000,0.000
1741704944.640,-378.418,-39.062,-43.457,-256.836,0.000
1741704944.643,999.512,-16.113,-40.527,999.512,0.000
1741704944.647,690.430,-46.875,-52.246,414.551,0.000
1741704944.651,-752.930,-82.031,-48.340,-1000.000,0.000
1741704944.655,-1000.000,-73.730,-30.762,-850.586,0.000
1741704944.659,102.051,-25.391,-26.855,581.543,0.000
1741704944.663,999.512,-11.230,-35.645,999.512,0.000
1741704944.667,111.328,-54.688,-39.062,-349.609,0.000
1741704944.671,-1000.000,-73.730,-34.668,-962.891,0.000
1741704944.675,74.219,-39.551,-28.320,562.012,0.000
1741704944.679,999.512,-24.902,-34.668,999.512,0.000
1741704944.682,103.027,-48.340,-45.410,-196.289,0.000
1741704944.686,-1000.000,-66.895,-37.109,-1000.000,0.000
1741704944.690,-979.980,-62.500,-25.391,-781.738,0.000
1741704944.694,-975.586,-55.664,-31.250,-751.953,0.000
1741704944.698,-943.848,-65.430,-41.504,-976.074,0.000
1741704944.702,-1000.000,-64.453,-38.574,-1000.000,0.000
1741704944.706,-221.680,-31.738,-32.715,-97.656,0.000
1741704944.710,999.512,-3.418,-35.156,999.512,0.000
1741704944.714,948.242,-14.648,-45.898,934.570,0.000
1741704944.718,949.219,-24.414,-52.734,959.473,0.000
1741704944.722,924.805,-20.020,-49.805,904.297,0.000
1741704944.725,997.559,-18.066,-43.945,999.512,0.000
1741704944.729,886.719,-20.508,-46.875,618.164,0.000
1741704944.733,-475.098,-58.594,-58.594,-792.969,0.000
1741704944.737,-1000.000,-75.684,-54.688,-1000.000,0.000
1741704944.741,-935.547,-56.152,-49.805,-948.242,0.000
1741704944.745,-1000.000,-55.176,-55.176,-990.723,0.000
1741704944.749,-950.195,-48.340,-63.477,-979.004,0.000
1741704944.753,-1000.000,-37.109,-60.059,-1000.000,0.000
1741704944.757,-139.648,-6.348,-49.316,56.152,0.000
1741704944.761,999.512,15.137,-57.617,999.512,0.000
1741704944.764,869.629,-17.578,-74.219,466.797,0.000
1741704944.768,-707.520,-54.199,-65.918,-1000.000,0.000
1741704944.772,-512.207,-35.156,-48.828,-295.898,0.000
1741704944.776,952.637,12.695,-51.270,999.512,0.000
1741704944.780,999.512,9.277,-67.383,999.512,0.000
1741704944.784,294.922,-33.691,-68.359,50.293,0.000
1741704944.788,-999.023,-63.477,-50.781,-1000.000,0.000
1741704944.792,-1000.000,-61.035,-40.527,-990.234,0.000
1741704944.796,-907.227,-55.176,-47.852,-911.621,0.000
1741704944.800,-1000.000,-55.664,-51.758,-1000.000,0.000
1741704944.804,-845.215,-42.480,-48.828,-642.578,0.000
1741704944.807,486.328,-2.441,-39.551,702.148,0.000
1741704944.811,999.512,0.488,-41.016,999.512,0.000
1741704944.815,826.172,-18.555,-40.039,375.977,0.000
1741704944.819,-668.945,-45.898,-41.016,-1000.000,0.000
1741704944.823,-399.902,-24.414,-39.551,-230.469,0.000
1741704944.827,999.512,9.277,-38.086,999.512,0.000
1741704944.831,437.500,-34.668,-47.363,236.816,0.000
1741704944.835,-1000.000,-71.289,-49.316,-1000.000,0.000
1741704944.839,-532.715,-51.270,-41.016,-323.730,0.000
1741704944.843,934.082,-13.184,-35.156,999.512,0.000
1741704944.846,999.512,-19.531,-47.852,781.250,0.000
1741704944.850,-152.832,-57.617,-57.129,-635.742,0.000
1741704944.854,-1000.000,-70.312,-52.246,-1000.000,0.000
1741704944.858,-155.762,-39.551,-49.805,306.152,0.000
1741704944.862,999.512,-18.066,-51.270,999.512,0.000
1741704944.866,167.480,-47.852,-59.570,-212.891,0.000
1741704944.870,-1000.000,-63.477,-58.105,-1000.000,0.000
1741704944.874,-254.395,-26.855,-37.109,-3.418,0.000
1741704944.878,999.512,-13.672,-30.273,999.512,0.000
1741704944.882,303.711,-45.410,-43.945,160.156,0.000
1741704944.886,-1000.000,-73.242,-49.316,-1000.000,0.000
1741704944.889,-880.371,-60.059,-46.387,-476.562,0.000
1741704944.893,535.645,-26.367,-42.969,999.512,0.000
1741704944.897,999.512,-13.184,-43.945,711.426,0.000
1741704944.901,-223.633,-43.945,-52.734,-813.477,0.000
1741704944.905,-1000.000,-65.918,-45.898,-904.785,0.000
1741704944.909,129.883,-25.391,-33.203,561.035,0.000
1741704944.913,999.512,-4.395,-34.668,999.512,0.000
1741704944.917,922.363,-11.719,-33.203,917.480,0.000
1741704944.921,915.039,-9.766,-21.973,912.109,0.000
1741704944.925,988.770,-18.066,-20.508,999.512,0.000
1741704944.929,918.457,-28.320,-35.645,694.824,0.000
1741704944.932,-425.781,-60.059,-47.363,-711.426,0.000
1741704944.936,-1000.000,-73.242,-33.691,-1000.000,0.000
1741704944.940,-934.570,-48.340,-29.785,-941.406,0.000
1741704944.944,-1000.000,-41.504,-43.457,-1000.000,0.000
1741704944.948,-937.500,-43.945,-55.176,-950.195,0.000
1741704944.952,-1000.000,-41.992,-50.293,-1000.000,0.000
1741704944.956,-260.254,-13.672,-34.180,-163.574,0.000
1741704944.960,999.512,1.953,-34.668,999.512,0.000
1741704944.964,970.703,-19.531,-38.574,608.887,0.000
1741704944.968,-409.180,-53.711,-38.574,-923.340,0.000
1741704944.972,-1000.000,-58.594,-37.109,-742.188,0.000
1741704944.975,339.844,-16.113,-37.109,784.180,0.000
1741704944.979,999.512,-5.371,-46.387,999.512,0.000
1741704944.983,122.070,-46.387,-54.199,-266.602,0.000
1741704944.987,-1000.000,-70.312,-49.805,-1000.000,0.000
1741704944.991,-248.047,-33.203,-48.340,59.082,0.000
1741704944.995,999.512,-10.254,-59.570,999.512,0.000
1741704944.999,227.539,-49.805,-62.988,59.570,0.000
1741704945.003,-1000.000,-68.359,-42.480,-1000.000,0.000
1741704945.007,-283.203,-37.109,-33.691,-179.199,0.000
1741704945.011,999.512,-10.742,-38.574,999.512,0.000
1741704945.014,844.727,-17.578,-38.086,510.742,0.000
1741704945.018,-542.969,-62.012,-37.109,-932.617,0.000
1741704945.022,-1000.000,-71.777,-34.668,-980.469,0.000
1741704945.026,-949.219,-51.758,-36.621,-505.859,0.000
1741704945.030,-937.500,-53.711,-38.574,-788.574,0.000
1741704945.034,-1000.000,-59.082,-41.504,-1000.000,0.000
1741704945.038,-588.867,-45.898,-42.969,-376.953,0.000
1741704945.042,847.168,-13.184,-38.086,953.125,0.000
1741704945.046,999.512,-9.277,-35.156,981.445,0.000
1741704945.050,908.691,-22.949,-41.992,925.293,0.000
1741704945.054,979.980,-24.902,-38.086,967.285,0.000
1741704945.057,902.344,-18.066,-21.484,919.922,0.000
1741704945.061,999.512,-7.812,-21.484,999.512,0.000
1741704945.065,214.355,-45.410,-33.203,92.773,0.000
1741704945.069,-1000.000,-91.309,-41.504,-1000.000,0.000
1741704945.073,-1000.000,-72.266,-38.574,-629.883,0.000
1741704945.077,425.293,-26.367,-39.551,934.570,0.000
1741704945.081,555.176,-34.668,-52.734,307.129,0.000
1741704945.085,-1000.000,-85.449,-55.664,-1000.000,0.000
1741704945.089,-1000.000,-71.289,-49.316,-959.473,0.000
1741704945.093,-962.891,-56.641,-49.316,-898.438,0.000
1741704945.097,-941.406,-59.082,-55.664,-937.012,0.000
1741704945.100,-1000.000,-50.781,-65.430,-1000.000,0.000
1741704945.104,-402.832,-22.461,-52.734,-287.598,0.000
1741704945.108,885.254,8.789,-34.180,944.824,0.000
1741704945.112,999.512,-12.207,-34.668,999.512,0.000
1741704945.116,528.809,-41.992,-41.992,216.797,0.000
1741704945.120,-1000.000,-75.195,-38.086,-1000.000,0.000
1741704945.124,-335.449,-64.453,-24.414,-116.211,0.000
1741704945.128,999.512,-31.250,-24.902,999.512,0.000
1741704945.132,337.891,-57.129,-32.715,199.707,0.000
1741704945.136,-1000.000,-92.773,-33.691,-1000.000,0.000
1741704945.139,-1000.000,-79.102,-21.484,-740.234,0.000
1741704945.143,146.973,-31.738,-10.254,709.473,0.000
1741704945.147,999.512,-13.184,-22.949,941.406,0.000
1741704945.151,-123.535,-44.434,-29.785,-679.688,0.000
1741704945.155,-674.316,-47.363,-24.414,-481.934,0.000
1741704945.159,949.219,-13.672,-25.879,999.512,0.000
1741704945.163,975.098,-30.762,-35.645,626.465,0.000
1741704945.167,-385.742,-75.684,-37.598,-752.930,0.000
1741704945.171,-1000.000,-84.473,-24.902,-1000.000,0.000
1741704945.175,-437.500,-60.547,-19.531,-217.773,0.000
1741704945.179,904.297,-38.086,-37.109,999.023,0.000
1741704945.182,999.512,-32.715,-46.387,966.309,0.000
1741704945.186,903.320,-33.691,-39.551,901.855,0.000
1741704945.190,933.594,-36.621,-35.156,972.656,0.000
1741704945.194,999.512,-40.039,-41.504,968.262,0.000
1741704945.198,1.953,-52.734,-37.598,-250.977,0.000
1741704945.202,-1000.000,-62.988,-28.320,-1000.000,0.000
1741704945.206,-962.402,-66.895,-30.762,-849.121,0.000
1741704945.210,-972.168,-54.688,-28.809,-407.715,0.000
1741704945.214,-920.898,-53.711,-34.668,-725.586,0.000
1741704945.218,-1000.000,-69.336,-45.410,-1000.000,0.000
1741704945.221,-321.289,-36.621,-35.645,-204.102,0.000
1741704945.225,998.047,-0.977,-28.809,999.512,0.000
1741704945.229,965.332,-9.277,-29.297,951.660,0.000
1741704945.233,938.477,-15.625,-33.203,949.707,0.000
1741704945.237,937.012,-21.973,-27.344,914.551,0.000
1741704945.241,973.145,-34.668,-19.043,999.512,0.000
1741704945.245,954.102,-37.109,-20.508,732.422,0.000
1741704945.249,-315.918,-64.941,-33.203,-590.820,0.000
1741704945.253,-1000.000,-87.891,-40.527,-1000.000,0.000
1741704945.257,-1000.000,-62.500,-26.855,-563.477,0.000
1741704945.261,426.758,-28.809,-32.227,935.059,0.000
1741704945.264,505.859,-37.598,-42.480,268.066,0.000
1741704945.268,-1000.000,-77.148,-36.621,-1000.000,0.000
1741704945.272,-1000.000,-70.801,-30.273,-945.312,0.000
1741704945.276,-965.332,-57.129,-32.227,-870.117,0.000
1741704945.280,-941.895,-56.152,-49.316,-934.082,0.000
1741704945.284,-1000.000,-66.895,-62.500,-1000.000,0.000
1741704945.288,-373.047,-40.527,-47.363,-257.812,0.000
1741704945.292,977.539,2.441,-34.668,999.512,0.000
1741704945.296,974.121,-16.113,-43.457,954.590,0.000
1741704945.300,935.059,-38.086,-45.410,946.777,0.000
1741704945.303,935.547,-25.391,-33.691,913.574,0.000
1741704945.307,980.469,-24.902,-33.691,999.512,0.000
1741704945.311,925.293,-41.992,-41.504,716.309,0.000
1741704945.315,-323.242,-71.777,-48.828,-613.770,0.000
1741704945.319,-1000.000,-75.684,-43.945,-1000.000,0.000
1741704945.323,-698.242,-37.598,-25.391,-368.652,0.000
1741704945.327,852.539,-5.371,-25.879,999.512,0.000
1741704945.331,630.859,-22.949,-39.551,333.984,0.000
1741704945.335,-1000.000,-64.453,-41.016,-1000.000,0.000
1741704945.339,-506.836,-39.062,-32.715,-312.012,0.000
1741704945.343,947.266,7.324,-32.227,999.512,0.000
1741704945.346,999.512,-1.465,-37.598,859.375,0.000
1741704945.350,-63.965,-56.641,-43.457,-481.445,0.000
1741704945.354,-1000.000,-75.195,-44.922,-1000.000,0.000
1741704945.358,-205.078,-23.438,-28.809,161.133,0.000
1741704945.362,999.512,-6.836,-23.926,999.512,0.000
1741704945.366,101.562,-51.758,-29.785,-316.406,0.000
1741704945.370,-1000.000,-72.266,-26.855,-1000.000,0.000
1741704945.374,-250.488,-34.668,-25.879,-4.395,0.000
1741704945.378,999.512,-4.395,-29.785,999.512,0.000
1741704945.382,509.277,-27.344,-35.156,269.043,0.000
1741704945.386,-1000.000,-56.641,-36.133,-1000.000,0.000
1741704945.389,-645.996,-39.062,-35.645,-348.633,0.000
1741704945.393,999.512,-18.555,-41.016,999.512,0.000
1741704945.397,442.871,-38.086,-50.293,254.395,0.000
1741704945.401,-1000.000,-66.406,-40.039,-1000.000,0.000
1741704945.405,-1000.000,-60.547,-30.273,-877.441,0.000
1741704945.409,62.012,-22.461,-39.062,508.301,0.000
1741704945.413,999.512,-4.883,-47.852,999.512,0.000
1741704945.417,137.695,-34.180,-49.316,-293.457,0.000
1741704945.421,-1000.000,-62.012,-40.527,-1000.000,0.000
1741704945.425,-285.645,-41.992,-32.715,-82.031,0.000
1741704945.429,999.512,-2.930,-37.598,999.512,0.000
1741704945.432,322.266,-16.602,-48.340,85.449,0.000
1741704945.436,-1000.000,-54.688,-52.734,-1000.000,0.000
1741704945.440,-1000.000,-62.500,-47.852,-753.906,0.000
1741704945.444,148.926,-27.832,-45.410,737.305,0.000
1741704945.448,970.215,-15.625,-52.734,562.012,0.000
1741704945.452,-767.090,-55.176,-43.945,-1000.000,0.000
1741704945.456,-774.902,-51.270,-27.832,-444.336,0.000
1741704945.460,914.062,-10.254,-34.180,999.512,0.000
1741704945.464,945.801,-14.648,-48.340,552.246,0.000
1741704945.468,-528.809,-54.688,-56.152,-976.074,0.000
1741704945.471,-1000.000,-64.941,-46.387,-882.324,0.000
1741704945.475,184.570,-19.531,-33.691,647.949,0.000
1741704945.479,999.512,6.348,-41.016,971.680,0.000
1741704945.483,-55.664,-49.805,-50.293,-521.484,0.000
1741704945.487,-1000.000,-75.195,-44.434,-1000.000,0.000
1741704945.491,-164.062,-22.949,-41.504,247.559,0.000
1741704945.495,999.512,-1.465,-41.016,999.512,0.000
1741704945.499,207.031,-40.527,-38.086,-73.242,0.000
1741704945.503,-1000.000,-67.871,-32.227,-1000.000,0.000
1741704945.507,-323.242,-28.320,-22.949,-220.703,0.000
1741704945.511,999.512,3.906,-34.180,999.512,0.000
1741704945.514,570.312,-19.531,-49.805,335.938,0.000
1741704945.518,-926.270,-55.664,-41.016,-1000.000,0.000
1741704945.522,-1000.000,-55.176,-35.645,-743.164,0.000
1741704945.526,412.598,1.953,-40.527,849.121,0.000
1741704945.530,999.512,11.230,-43.945,695.312,0.000
1741704945.534,-346.680,-43.945,-51.758,-825.684,0.000
1741704945.538,-1000.000,-62.500,-52.246,-1000.000,0.000
1741704945.542,-211.914,-33.203,-41.016,130.371,0.000
1741704945.546,999.512,-5.859,-36.621,999.512,0.000
1741704945.550,230.957,-38.086,-42.480,-19.531,0.000
1741704945.553,-1000.000,-66.406,-40.039,-1000.000,0.000
1741704945.557,-261.719,-41.504,-31.250,-106.445,0.000
1741704945.561,999.512,-19.043,-31.738,999.512,0.000
1741704945.565,235.352,-50.781,-46.387,120.117,0.000
1741704945.569,-1000.000,-77.637,-46.387,-1000.000,0.000
1741704945.573,-627.441,-40.039,-27.832,-363.281,0.000
1741704945.577,999.512,1.953,-28.809,999.512,0.000
1741704945.581,453.125,-24.414,-34.668,256.836,0.000
1741704945.585,-1000.000,-67.871,-38.574,-1000.000,0.000
1741704945.589,-1000.000,-58.105,-39.551,-798.828,0.000
1741704945.593,143.555,-26.367,-33.691,660.645,0.000
1741704945.596,999.512,-16.602,-35.156,906.738,0.000
1741704945.600,-76.660,-52.734,-37.109,-598.145,0.000
1741704945.604,-1000.000,-69.824,-35.645,-1000.000,0.000
1741704945.608,-104.980,-25.391,-33.691,286.133,0.000
1741704945.612,999.512,-8.789,-41.992,999.512,0.000
1741704945.616,72.266,-55.664,-45.410,-354.980,0.000
1741704945.620,-1000.000,-60.059,-39.062,-1000.000,0.000
1741704945.624,-160.156,-17.090,-31.738,172.852,0.000
1741704945.628,999.512,-2.930,-33.203,999.512,0.000
1741704945.632,863.281,-21.973,-35.645,452.148,0.000
1741704945.635,-437.012,-64.453,-33.691,-923.340,0.000
1741704945.639,-1000.000,-71.289,-33.203,-962.402,0.000
1741704945.643,-66.895,-31.738,-35.156,520.996,0.000
1741704945.647,999.512,-14.648,-40.527,765.137,0.000
1741704945.651,-210.449,-47.852,-41.016,-736.816,0.000
1741704945.655,-1000.000,-72.754,-34.180,-1000.000,0.000
1741704945.659,-950.195,-66.895,-30.762,-947.266,0.000
1741704945.663,-924.805,-60.059,-37.109,-943.359,0.000
1741704945.667,-1000.000,-46.387,-36.133,-1000.000,0.000
1741704945.671,-430.664,-18.066,-26.855,-304.199,0.000
1741704945.675,875.000,-1.465,-28.320,939.941,0.000
1741704945.678,999.512,-18.555,-41.504,999.512,0.000
1741704945.682,636.230,-37.109,-47.363,257.324,0.000
1741704945.686,-923.828,-56.641,-35.156,-1000.000,0.000
1741704945.690,-349.121,-40.527,-26.367,-125.977,0.000
1741704945.694,999.512,-11.719,-32.715,999.512,0.000
1741704945.698,770.508,-33.203,-45.410,413.086,0.000
1741704945.702,-758.301,-62.500,-42.969,-1000.000,0.000
1741704945.706,-566.406,-44.922,-37.598,-292.480,0.000
1741704945.710,999.512,-9.277,-45.898,999.512,0.000
1741704945.714,812.500,-17.578,-43.945,435.059,0.000
1741704945.718,-662.598,-47.852,-40.039,-963.867,0.000
1741704945.721,-1000.000,-60.059,-40.039,-1000.000,0.000
1741704945.725,-939.453,-51.758,-38.086,-962.891,0.000
1741704945.729,-993.164,-51.758,-39.062,-969.727,0.000
1741704945.733,-970.215,-55.176,-32.227,-1000.000,0.000
1741704945.737,-1000.000,-57.129,-29.785,-922.852,0.000
1741704945.741,83.008,-20.020,-34.180,404.297,0.000
1741704945.745,999.512,9.277,-42.480,999.512,0.000
1741704945.749,911.621,-10.742,-50.781,904.297,0.000
1741704945.753,959.473,-21.484,-38.086,967.773,0.000
1741704945.757,902.832,-11.230,-30.273,909.668,0.000
1741704945.761,999.512,-3.906,-41.016,999.512,0.000
1741704945.764,185.547,-33.691,-47.852,116.211,0.000
1741704945.768,-1000.000,-61.035,-48.828,-1000.000,0.000
1741704945.772,-983.887,-57.617,-43.457,-975.098,0.000
1741704945.776,-982.422,-51.270,-46.875,-981.934,0.000
1741704945.780,-935.059,-46.875,-60.059,-939.453,0.000
